,id,name,slug,website,place,functioning,secure,country,mp3,place_name,place_geo,place_geo_x,place_geo_y,geometry,len_mp3,trail_mp3
6333,ygZUKmSn,EKR Retro Rock,ekr-retro-rock,http://ekrdigital.com/retro-rock/,"{'name': 'Canterbury', 'geo': [1.0789089, 51.280233]}",True,False,United Kingdom,http://62.75.215.7:8400/stream,Canterbury,"[1.0789089, 51.280233]",1.0789089,51.280233,POINT (1.0789089 51.280233),30,True
6335,w3XI05Ne,Radio RC2 FM 94.4,radio-rc2-fm-94-4,http://radio-rc2.fr,"{'name': 'Maromme', 'geo': [1.044099, 49.481859]}",True,False,France,http://82.241.4.184:8000/direct.mp3,Maromme,"[1.044099, 49.481859]",1.044099,49.481859,POINT (1.044099 49.481859),35,True
6336,mN6VVIu1,Radio Algérie (locale),radio-algerie-el-bayadh,http://www.radioalgerie.dz/player/fr/live/32-El-Bayadh,"{'name': 'El Bayadh', 'geo': [1.020278, 33.680278]}",True,False,Algeria,http://bayadh.ice.infomaniak.ch/32.aac,El Bayadh,"[1.020278, 33.680278]",1.020278,33.680278,POINT (1.020278 33.680278),38,True
6337,Kg4KkVEt,Horizon FM 100.9,horizon-fm-100-9,https://www.horizon-fm.fr,"{'name': 'Barentin', 'geo': [0.958129999999999, 49.543453]}",True,False,France,http://horizonlaradiolibre.ice.infomaniak.ch/horizonlaradiolibre-128.mp3,Barentin,"[0.958129999999999, 49.543453]",0.958129999999999,49.543453,POINT (0.958129999999999 49.543453),72,True
6339,RcN85D4u,Ràdio Hospitalet de l'infant,radio-hospitalet-de-l-infant,http://radio.vandellos-hospitalet.cat,"{'name': ""L'Hospitalet de l'Infant"", 'geo': [0.9237179, 40.990924]}",True,False,Spain,http://streaming.enantena.com:8000/radiohospitalet128.mp3,L'Hospitalet de l'Infant,"[0.9237179, 40.990924]",0.9237179,40.990924,POINT (0.9237179 40.990924),57,True
6340,7e2MJAYa,Génération FM,genration-fm,http://www.generation-fm.com/,"{'name': 'Château Renault', 'geo': [0.90921000000003, 47.5919079]}",True,False,France,http://stream.generation-fm.com/generationfm-128.mp3,Château Renault,"[0.90921000000003, 47.5919079]",0.90921000000003,47.5919079,POINT (0.90921000000003 47.5919079),52,True
6341,D39wfBjB,Actual Radio,actual-radio,https://www.actualradio.com,"{'name': 'Colchester', 'geo': [0.8918740000000001, 51.895927]}",True,False,United Kingdom,http://173.249.21.17:8090/stream,Colchester,"[0.8918740000000001, 51.895927]",0.8918740000000001,51.895927,POINT (0.8918740000000001 51.895927),32,True
6342,vNoz8sP2,BFBS Radio Colchester,bfbs,http://www.bfbs.com/radio/locations/colchester,"{'name': 'Colchester', 'geo': [0.8918740000000001, 51.895927]}",True,False,United Kingdom,http://edge-audio-03-gos2.sharp-stream.com/ssvcbfbs16.aac,Colchester,"[0.8918740000000001, 51.895927]",0.8918740000000001,51.895927,POINT (0.8918740000000001 51.895927),57,True
6343,yVS6Q0Bt,Heart 96.1 Colchester,heartcolchester,http://www.heartcolchester.co.uk/,"{'name': 'Colchester', 'geo': [0.8918740000000001, 51.895927]}",True,False,United Kingdom,http://media-ice.musicradio.com/HeartColchesterMP3?.mp3=,Colchester,"[0.8918740000000001, 51.895927]",0.8918740000000001,51.895927,POINT (0.8918740000000001 51.895927),56,True
6344,KLF70xtE,Hospital Radio Colchester,hospital-radio-colchester,http://www.hrcolchester.co.uk/,"{'name': 'Colchester', 'geo': [0.8918740000000001, 51.895927]}",True,False,United Kingdom,http://live.audiospace.co/hospitalradiocolchester,Colchester,"[0.8918740000000001, 51.895927]",0.8918740000000001,51.895927,POINT (0.8918740000000001 51.895927),49,True
6345,v4wMB_fz,Radio Faversham,radio-faversham,https://radiofaversham.org,"{'name': 'Faversham', 'geo': [0.889358, 51.315994]}",True,False,United Kingdom,http://142.4.215.64:8540/stream,Faversham,"[0.889358, 51.315994]",0.889358,51.315994,POINT (0.889358 51.315994),31,True
6346,0Co3qAER,BR FM 95.6fm,br-fm-95-6fm,http://brfm.net/,"{'name': 'Isle of Sheppey', 'geo': [0.8365233, 51.3964896]}",True,False,United Kingdom,http://media-ice.nkpa.co.uk/proxy/brfm?mp=%2FBrfmMP3,Isle of Sheppey,"[0.8365233, 51.3964896]",0.8365233,51.3964896,POINT (0.8365233 51.3964896),52,True
6348,f59T8MsD,Radio Balaguer,radiobalaguer,http://www.radiobalaguer.cat/portal/,"{'name': 'Balaguer', 'geo': [0.8060409, 41.7919281]}",True,False,Spain,http://79.148.125.91:8020/stream/2/,Balaguer,"[0.8060409, 41.7919281]",0.8060409,41.7919281,POINT (0.8060408999999999 41.7919281),35,True
6349,6eFlxXlz,La Cala Ràdio,la-cala-radio,https://www.lacalartv.cat,"{'name': ""L'Ametlla de Mar"", 'geo': [0.7996491, 40.8839435]}",True,False,Spain,http://lacalartv.ametllamar.cat:8000/lacalartv_64plus,L'Ametlla de Mar,"[0.7996491, 40.8839435]",0.7996491,40.8839435,POINT (0.7996491 40.8839435),53,True
6350,APSr7oYX,Radio Bulle,radio-bulle,http://www.radiobulle.net/,"{'name': 'Puymirol', 'geo': [0.7962709, 44.186583]}",True,False,France,http://5-196-72-136.caramania.net:7004/stream.mp3,Puymirol,"[0.7962709, 44.186583]",0.7962709,44.186583,POINT (0.7962709 44.186583),49,True
6351,qx2flnh5,Radio 4,radio4,http://www.radio4.fr/,"{'name': 'Villeréal', 'geo': [0.742622999999999, 44.6370239]}",True,False,France,http://direct.radio4.fr:8000/radio4.mp3,Villeréal,"[0.742622999999999, 44.6370239]",0.742622999999999,44.6370239,POINT (0.742622999999999 44.6370239),39,True
6352,WFXmsAAe,Zack FM 105.3,zack-fm-105-3,https://www.zackfm.com,"{'name': 'Bury St Edmunds', 'geo': [0.710493199999999, 52.2429228]}",True,False,United Kingdom,http://stream2.nsupdate.info:8100/zack.mp3,Bury St Edmunds,"[0.710493199999999, 52.2429228]",0.710493199999999,52.2429228,POINT (0.710493199999999 52.2429228),42,True
6353,OGBozPcV,RWSfm 103.3,rwsfm,http://rwsfm.co.uk,"{'name': 'Bury Saint Edmunds', 'geo': [0.710493199999999, 52.2429228]}",True,False,United Kingdom,http://s3.radio.co/s15a98efff/listen,Bury Saint Edmunds,"[0.710493199999999, 52.2429228]",0.710493199999999,52.2429228,POINT (0.710493199999999 52.2429228),36,True
6354,Pl3JVVKQ,Funky Essex,funky-essex,http://www.funky.sx,"{'name': 'Southend-on-Sea', 'geo': [0.7077123, 51.5459269]}",True,False,United Kingdom,http://stream1.funkyessex.co.uk:8000/mp3128,Southend-on-Sea,"[0.7077123, 51.5459269]",0.7077123,51.5459269,POINT (0.7077123 51.5459269),43,True
6355,RagtEAUw,Radio Essex ,radioessex,http://www.radioessex.com/,"{'name': 'Southend-on-Sea', 'geo': [0.7077123, 51.5459269]}",True,False,United Kingdom,http://ar.canstream.co.uk:8003/live.mp3,Southend-on-Sea,"[0.7077123, 51.5459269]",0.7077123,51.5459269,POINT (0.7077123 51.5459269),39,True
6356,DkILdCt8,Southend Hospital Radio,southend-hospital-radio,http://www.southendhospitalradio.co.uk/,"{'name': 'Southend-on-Sea', 'geo': [0.7077123, 51.5459269]}",True,False,United Kingdom,http://europa.shoutca.st:8845/stream,Southend-on-Sea,"[0.7077123, 51.5459269]",0.7077123,51.5459269,POINT (0.7077123 51.5459269),36,True
6357,GBu6QbFr,Urban Essex,urban-essex,http://urbanessex.online/,"{'name': 'Southend-on-Sea', 'geo': [0.7077123, 51.5459269]}",True,False,United Kingdom,http://nebula.shoutca.st:8295/stream,Southend-on-Sea,"[0.7077123, 51.5459269]",0.7077123,51.5459269,POINT (0.7077123 51.5459269),36,True
6358,fbcqyeTv,Chérie FM Tours,cherie-fm-tours,http://www.cheriefm.fr,"{'name': 'Tours', 'geo': [0.68484, 47.394144]}",True,False,France,http://185.52.127.168/fr/40090/aac_64.mp3,Tours,"[0.68484, 47.394144]",0.68484,47.394144,POINT (0.68484 47.394144),41,True
6359,VJfvCCbc,France Bleu Touraine,france-bleu-touraine,https://www.francebleu.fr/touraine,"{'name': 'Tours', 'geo': [0.68484, 47.394144]}",True,False,France,http://icecast.radiofrance.fr/fbtouraine-midfi.mp3,Tours,"[0.68484, 47.394144]",0.68484,47.394144,POINT (0.68484 47.394144),50,True
6362,zXafAPIr,Radio Vinci Autoroute - Zone Ouest Centre,radio-vinci-autoroute-zone-ouest-centre,http://www.radiovinciautoroutes.com/,"{'name': 'Tours', 'geo': [0.68484, 47.394144]}",True,False,France,http://str0.creacast.com/radio_vinci_autoroutes_1,Tours,"[0.68484, 47.394144]",0.68484,47.394144,POINT (0.68484 47.394144),49,True
6363,gF4Md9MU,Radio Campus Tours FM 99.5,radiocampustours,http://www.radiocampustours.com,"{'name': 'Tours', 'geo': [0.68484, 47.394144]}",True,False,France,http://91.121.179.64:8000/webradiocampustours,Tours,"[0.68484, 47.394144]",0.68484,47.394144,POINT (0.68484 47.394144),45,True
6364,Azibs8nS,RFL 101,rfl101,http://www.rfl101.com,"{'name': 'Tours', 'geo': [0.68484, 47.394144]}",True,False,France,http://5.135.165.158:8000/rfl101.mp3,Tours,"[0.68484, 47.394144]",0.68484,47.394144,POINT (0.68484 47.394144),36,True
6366,PYy3jvcf,Vibration,vibration,http://www.vibration.fr,"{'name': 'Tours', 'geo': [0.68484, 47.394144]}",True,False,France,http://vibration.ice.infomaniak.ch/vibration-high.mp3,Tours,"[0.68484, 47.394144]",0.68484,47.394144,POINT (0.68484 47.394144),53,True
6368,b23mQYGb,Pirenèus,pireneus,http://www.pireneus.info,"{'name': 'Cierp-Gaud', 'geo': [0.641792671411167, 42.91374225036433]}",True,False,France,http://149.202.186.113/PIRENEUS,Cierp-Gaud,"[0.641792671411167, 42.91374225036433]",0.641792671411167,42.91374225036433,POINT (0.641792671411167 42.91374225036433),31,True
6372,UYEVEMdO,Onda Cero Lleida,onda-cero-lleida,http://www.ondacero.es,"{'name': 'Lleida', 'geo': [0.6200146, 41.6175899]}",True,False,Spain,http://icecast-streaming.nice264.com/lleida,Lleida,"[0.6200146, 41.6175899]",0.6200146,41.6175899,POINT (0.6200146 41.6175899),43,True
6374,BGCv1yTN,47 FM,-47-fm,http://www.47fm.net/,"{'name': 'Agen', 'geo': [0.616363, 44.203142]}",True,False,France,http://mediam.streamakaci.com/47fm.mp3?a=b,Agen,"[0.616363, 44.203142]",0.616363,44.203142,POINT (0.616363 44.203142),42,True
6375,U7LAJQG7,Sensations Normandie,sensations-normandie,http://www.radiosensations.fr/normandie/,"{'name': 'Bernay', 'geo': [0.597811, 49.089328]}",True,False,France,http://sensationsnormandie.ice.infomaniak.ch/sensations-normandie.mp3,Bernay,"[0.597811, 49.089328]",0.597811,49.089328,POINT (0.597811 49.089328),69,True
6376,nTg2OHLn,Ràdio Rosselló,radio-rossello,http://www.radiorossello.cat,"{'name': 'Rosselló', 'geo': [0.5949571, 41.6938394]}",True,False,Spain,http://streaming.enantena.com:8000/radiorosselloSD.mp3,Rosselló,"[0.5949571, 41.6938394]",0.5949571,41.6938394,POINT (0.5949571 41.6938394),54,True
6377,W7NVnjHA,Ràdio Ràpita,radio-rapita,http://www.radiorapita.cat,"{'name': 'Sant Carles de la Ràpita', 'geo': [0.5896357, 40.6204924]}",True,False,Spain,http://streaming.enantena.com:8000/radiorapita56.mp3,Sant Carles de la Ràpita,"[0.5896357, 40.6204924]",0.5896357,40.6204924,POINT (0.5896357 40.6204924),52,True
6378,9VSUyqEu,Radio RDM,radio-rdm,http://www.hit-radio.fr/,"{'name': 'Auch', 'geo': [0.5867089999999999, 43.64638]}",True,False,France,http://streamlive.syndicationradio.fr:8072/;stream,Auch,"[0.5867089999999999, 43.64638]",0.5867089999999999,43.64638,POINT (0.5867089999999999 43.64638),50,True
6380,i_gbrRaK,Radio Algérie (locale),radio-relizane,http://www.radioalgerie.dz,"{'name': 'Relizane', 'geo': [0.558878700000036, 35.7339361]}",True,False,Algeria,http://relizane.ice.infomaniak.ch/48.aac,Relizane,"[0.558878700000036, 35.7339361]",0.558878700000036,35.7339361,POINT (0.558878700000036 35.7339361),40,True
6381,3n8jfhJ3,Alpicat Radio,alpicat-radio,http://www.alpicatradio.com/,"{'name': 'Alpicat', 'geo': [0.5553313999999999, 41.6659301]}",True,False,Spain,http://streaming.enantena.com:8000/alpicatradio128.mp3,Alpicat,"[0.5553313999999999, 41.6659301]",0.5553313999999999,41.6659301,POINT (0.5553313999999999 41.6659301),54,True
6382,Tr2e9a7F,Radio Sunlight,sunlighttrust,http://sunlighttrust.org.uk/index.php?id=90,"{'name': 'Gillingham', 'geo': [0.551438, 51.386322]}",True,False,United Kingdom,http://icecast.commedia.org.uk:8000/sunlight.mp3,Gillingham,"[0.551438, 51.386322]",0.551438,51.386322,POINT (0.551438 51.386322),48,True
6384,l4yXpg1A,COPE Pirineos,cope-pirineos,http://www.radioribagorza.es,"{'name': 'Benasque', 'geo': [0.5228286, 42.6042858]}",True,False,Spain,http://85.25.217.22:8110/stream,Benasque,"[0.5228286, 42.6042858]",0.5228286,42.6042858,POINT (0.5228286 42.6042858),31,True
6385,NcL1q3BO,Heart 103.1 Kent,heart,http://www.heart.co.uk/kent/,"{'name': 'Maidstone', 'geo': [0.522699, 51.270363]}",True,False,United Kingdom,http://media-ice.musicradio.com/HeartKentMP3?.mp3=,Maidstone,"[0.522699, 51.270363]",0.522699,51.270363,POINT (0.522699 51.270363),50,True
6388,pG65SZ5l,Cadena SER Ebre,cadena-ser-ebre,http://cadenaser.com,"{'name': 'Tortosa', 'geo': [0.5214423, 40.8125777]}",True,False,Spain,http://cadenaserebre.streaming-pro.com:6021/stream,Tortosa,"[0.5214423, 40.8125777]",0.5214423,40.8125777,POINT (0.5214423 40.8125777),50,True
6389,nJFhhbxb,Antena Caro,antena-caro,http://antenacaro.cat/index2.php,"{'name': 'Roquetes', 'geo': [0.5008583068847651, 40.82004468267024]}",True,False,Spain,http://streaming.enantena.com:8000/antenacaro128.mp3,Roquetes,"[0.5008583068847651, 40.82004468267024]",0.5008583068847651,40.82004468267024,POINT (0.5008583068847651 40.82004468267024),52,True
6390,ETraNgJY,La Plana Ràdio,la-plana-radio,https://www.facebook.com/laplanaradio/,"{'name': 'Santa Bàrbara', 'geo': [0.4927819, 40.7145269]}",True,False,Spain,http://streaming.enantena.com/laplanaradio128.mp3,Santa Bàrbara,"[0.4927819, 40.7145269]",0.4927819,40.7145269,POINT (0.4927819 40.7145269),49,True
6392,NDi120OC,Hospital Radio for Basildon,bhr-1287,http://www.bhr1287.net/,"{'name': 'Basildon', 'geo': [0.488736, 51.57608399999999]}",True,False,United Kingdom,http://91.121.134.105:8044/stream,Basildon,"[0.488736, 51.57608399999999]",0.488736,51.57608399999999,POINT (0.488736 51.57608399999999),33,True
6395,hKPTMCTs,Heart 96.3 Essex,heartessex,http://www.heartessex.co.uk/,"{'name': 'Chelmsford', 'geo': [0.46854969999999996, 51.7355868]}",True,False,United Kingdom,http://media-ice.musicradio.com/HeartEssexMP3?.mp3=,Chelmsford,"[0.46854969999999996, 51.7355868]",0.46854969999999996,51.7355868,POINT (0.4685497 51.7355868),51,True
6397,FGhFmTDZ,Ràdio Benicarló,radio-benicarl,http://www.radiobenicarlo.org,"{'name': 'Benicarló', 'geo': [0.4243013, 40.4126493]}",True,False,Spain,http://streaming.enacast.com:8000/radiobenicarlo128.mp3,Benicarló,"[0.4243013, 40.4126493]",0.4243013,40.4126493,POINT (0.4243013 40.4126493),55,True
6398,AXUnwK8G,KL.FM 96.7,klfm967,http://www.klfm967.co.uk/,"{'name': ""King's Lynn"", 'geo': [0.40229630000000005, 52.7516798]}",True,False,United Kingdom,http://str4.sad.ukrd.com/klfm?ts=1570354158&norequeue=1,King's Lynn,"[0.40229630000000005, 52.7516798]",0.40229630000000005,52.7516798,POINT (0.4022963000000001 52.7516798),55,True
6402,fTpdfGFF,Radio Pulsar FM 95.9,radio-pulsar,http://www.radio-pulsar.org/,"{'name': 'Poitiers', 'geo': [0.340375, 46.58022400000001]}",True,False,France,http://radiopulsar.ice.infomaniak.ch/radiopulsar-192.mp3,Poitiers,"[0.340375, 46.58022400000001]",0.340375,46.58022400000001,POINT (0.340375 46.58022400000001),56,True
6403,7bEIWyeQ,Phoenix FM,phoenixfm,http://www.phoenixfm.com/,"{'name': 'Brentwood', 'geo': [0.3071749, 51.620475]}",True,False,United Kingdom,http://hyades.shoutca.st:8555/stream,Brentwood,"[0.3071749, 51.620475]",0.3071749,51.620475,POINT (0.3071749 51.620475),36,True
6404,1uBPaL6h,BBC Radio Kent,bbc,http://www.bbc.co.uk/radiokent,"{'name': 'Royal Tunbridge Wells', 'geo': [0.263695, 51.132377]}",True,False,United Kingdom,http://bbcmedia.ic.llnwd.net/stream/bbcmedia_lrkent_mf_p,Royal Tunbridge Wells,"[0.263695, 51.132377]",0.263695,51.132377,POINT (0.263695 51.132377),56,True
6405,qVmZK3xo,Radio Station Foyenne,radio-station-foyenne,http://radiostationfoyenne.fr,"{'name': 'Saint-Avit-Saint-Nazaire', 'geo': [0.260248, 44.85052899999999]}",True,False,France,http://37.187.77.45:9065/stream,Saint-Avit-Saint-Nazaire,"[0.260248, 44.85052899999999]",0.260248,44.85052899999999,POINT (0.260248 44.85052899999999),31,True
6407,mGCEU5HY,Miskin Radio,miskin-radio,http://miskinradio.co.uk,"{'name': 'Dartford', 'geo': [0.21687199999999998, 51.44621]}",True,False,United Kingdom,http://stream.miskinradio.co.uk:8001/live,Dartford,"[0.21687199999999998, 51.44621]",0.21687199999999998,51.44621,POINT (0.216872 51.44621),41,True
6408,0ed14hjd,France Bleu Maine,france-bleu-maine,https://www.francebleu.fr/maine,"{'name': 'Le Mans', 'geo': [0.19955599999999998, 48.00611000000001]}",True,False,France,http://icecast.radiofrance.fr/fbmaine-midfi.mp3,Le Mans,"[0.19955599999999998, 48.00611000000001]",0.19955599999999998,48.00611000000001,POINT (0.199556 48.00611000000001),47,True
6411,UseBAM_c,Eruption Radio,eruption-radio,http://eruptionradio.uk,"{'name': 'Romford', 'geo': [0.178319, 51.577076]}",True,False,United Kingdom,http://149.255.59.162:8116/stream,Romford,"[0.178319, 51.577076]",0.178319,51.577076,POINT (0.178319 51.577076),33,True
6412,9B2pQcko,Time 107.5 fm,time-107-5-fm,http://www.time1075.net/,"{'name': 'Romford', 'geo': [0.178319, 51.577076]}",True,False,United Kingdom,http://edge-audio-02-gos1.sharp-stream.com/1075.mp3,Romford,"[0.178319, 51.577076]",0.178319,51.577076,POINT (0.178319 51.577076),51,True
6413,FtpvhXRJ,La Veu del Baix Matarranya,la-veu-del-baix-matarranya,http://laveudelbaixmatarranya.es/,"{'name': 'Fabara', 'geo': [0.1698182, 41.1777195]}",True,False,Spain,http://178.156.45.108:8000/lvbm.mp3,Fabara,"[0.1698182, 41.1777195]",0.1698182,41.1777195,POINT (0.1698182 41.1777195),35,True
6414,2mEBVyum,BayRadio,bayradio,http://www.bayradio.fm,"{'name': 'Xàbia', 'geo': [0.1660813, 38.7890109]}",True,False,Spain,http://51.255.235.165:5146/;?1558605592340=,Xàbia,"[0.1660813, 38.7890109]",0.1660813,38.7890109,POINT (0.1660813 38.7890109),43,True
6415,zbiE5Gty,Radio Algérie (locale),radio-algerie-saida,http://www.radioalgerie.dz/player/ar/live/20-Saida,"{'name': 'Saïda', 'geo': [0.148430500000017, 34.84116619276166]}",True,False,Algeria,http://saida.ice.infomaniak.ch/20.aac,Saïda,"[0.148430500000017, 34.84116619276166]",0.148430500000017,34.84116619276166,POINT (0.148430500000017 34.84116619276166),37,True
6416,7o-4q2Fi,Pure Gold FM 94.1,pure-gold-fm-94-1,https://puregold.fm,"{'name': 'Benitachell', 'geo': [0.1435672, 38.7313014]}",True,False,Spain,http://ca2.rcast.net:8022/;stream.mp3,Benitachell,"[0.1435672, 38.7313014]",0.1435672,38.7313014,POINT (0.1435672 38.7313014),37,True
6419,eSl1kjiP,BBC Radio Cambridgeshire,bbc,http://www.bbc.co.uk/england/radiocambridgeshire/,"{'name': 'Cambridge', 'geo': [0.121817, 52.205337]}",True,False,United Kingdom,http://bbcmedia.ic.llnwd.net/stream/bbcmedia_lrcambs_mf_p,Cambridge,"[0.121817, 52.205337]",0.121817,52.205337,POINT (0.121817 52.205337),57,True
6420,A94UjmO2,Cambridge 105,cambridge105,http://www.cambridge105.fm/,"{'name': 'Cambridge', 'geo': [0.121817, 52.205337]}",True,False,United Kingdom,http://stream.cambridge105.fm:443/105-128s-mp3,Cambridge,"[0.121817, 52.205337]",0.121817,52.205337,POINT (0.121817 52.205337),46,True
6421,TBtwICal,CAM FM 97.2,camfm,http://www.camfm.co.uk,"{'name': 'Cambridge', 'geo': [0.121817, 52.205337]}",True,False,United Kingdom,http://stream.camfm.co.uk/camfm?.mp3=,Cambridge,"[0.121817, 52.205337]",0.121817,52.205337,POINT (0.121817 52.205337),37,True
6422,3bB3OEVz,Heart 103 Cambridge,heart,http://www.heart.co.uk/cambridge/,"{'name': 'Cambridge', 'geo': [0.121817, 52.205337]}",True,False,United Kingdom,http://media-ice.musicradio.com/HeartCambridgeMP3?.mp3=,Cambridge,"[0.121817, 52.205337]",0.121817,52.205337,POINT (0.121817 52.205337),55,True
6424,txn3cK4L,Ouest Track Radio,ouest-track-radio,http://ouest-track.com,"{'name': 'Le Havre', 'geo': [0.107929, 49.49437]}",True,False,France,http://stream.ouest-track.com:9030/stream,Le Havre,"[0.107929, 49.49437]",0.107929,49.49437,POINT (0.107929 49.49437),41,True
6425,5GXZYaNu,Radio Albatros,radio-albatros,http://www.radio-albatros.com/,"{'name': 'Le Havre', 'geo': [0.107929, 49.49437]}",True,False,France,http://stream.inovacast.fr:7601/stream?.mp3=,Le Havre,"[0.107929, 49.49437]",0.107929,49.49437,POINT (0.107929 49.49437),44,True
6426,kk3bgX82,Aegean Lounge,aegean-lounge-radio,http://www.aegeanlounge.net/,"{'name': 'Dénia', 'geo': [0.1050557, 38.8387992]}",True,False,Spain,http://91.121.78.191:8469/;stream.mp3,Dénia,"[0.1050557, 38.8387992]",0.1050557,38.8387992,POINT (0.1050557 38.8387992),37,True
6428,qT85tNkr,Seahaven FM,seahavenfm,http://www.seahavenfm.com/,"{'name': 'Seaford', 'geo': [0.10110799999999999, 50.7734669]}",True,False,United Kingdom,http://195.10.228.6:8027/live.mp3,Seaford,"[0.10110799999999999, 50.7734669]",0.10110799999999999,50.7734669,POINT (0.101108 50.7734669),33,True
6429,HkBHqVqb,105 Uckfield FM,uckfieldfm,http://www.uckfieldfm.co.uk/,"{'name': 'Uckfield', 'geo': [0.09591300000000001, 50.966414]}",True,False,United Kingdom,http://mp3streaming.planetwideradio.com:9165/uckfieldfmmp3?.mp3=,Uckfield,"[0.09591300000000001, 50.966414]",0.09591300000000001,50.966414,POINT (0.09591300000000001 50.966414),64,True
6431,KxGnI2LT,Heart 101.7 Harlow,musicradio,http://ukrp.musicradio.com/heart/harlow/live,"{'name': 'Harlow', 'geo': [0.087806, 51.767787]}",True,False,United Kingdom,http://media-ice.musicradio.com/HeartHarlowMP3?.mp3=,Harlow,"[0.087806, 51.767787]",0.087806,51.767787,POINT (0.087806 51.767787),52,True
6432,bNJoiJMr,5 Rivers Radio,radio-5-rivers-radio,http://5riversradio.com,"{'name': 'Ilford', 'geo': [0.076251, 51.556619]}",True,False,United Kingdom,http://188.165.240.90:9510/stream?type=http&nocache=41126,Ilford,"[0.076251, 51.556619]",0.076251,51.556619,POINT (0.076251 51.556619),57,True
6434,fnpnyvBj,Seaside FM 105.3,seaside-fm-105-3,http://www.seasideradio.co.uk,"{'name': 'Withernsea', 'geo': [0.032889, 53.731256]}",True,False,United Kingdom,http://live.audiospace.co/seasidefm,Withernsea,"[0.032889, 53.731256]",0.032889,53.731256,POINT (0.032889 53.731256),35,True
6435,pWu44MKo,NuSound Radio,nusound-radio,http://www.nusoundradio.com/,"{'name': 'Forest Gate', 'geo': [0.024397, 51.545791]}",True,False,United Kingdom,http://icecast.commedia.org.uk:8000/nusound.mp3?.mp3=,Forest Gate,"[0.024397, 51.545791]",0.024397,51.545791,POINT (0.024397 51.545791),53,True
6438,dMBAchNf,Meridian FM,meridianfm,http://www.meridianfm.com/,"{'name': 'East Grinstead', 'geo': [-0.014468, 51.128742]}",True,False,United Kingdom,http://195.10.228.6:8063/live.mp3?.mp3=,East Grinstead,"[-0.014468, 51.128742]",-0.014468,51.128742,POINT (-0.014468 51.128742),39,True
6442,U5QzrTM3,Onda Cero Castellón,onda-cero-castellon,http://www.ondacero.es/,"{'name': 'Castellón de la Plana', 'geo': [-0.0513246, 39.9863563]}",True,False,Spain,http://icecast-streaming.nice264.com/castellon,Castellón de la Plana,"[-0.0513246, 39.9863563]",-0.0513246,39.9863563,POINT (-0.0513246 39.9863563),46,True
